index	name	party	state	Foreign	Education	Individual property	Financial	Military	Law	Health service	Health expenses	Funds	Public transportation
828	Sweeney	R	NY	1.645858	-0.336627	2.063441	2.905997	1.217416	1.919353	2.138807	1.972716	1.823173	3.059664
829	Tancredo	R	CO	6.672589	-2.818733	3.181435	0.09591	-4.967813	5.389642	3.493634	6.171402	0.101476	-1.390421
830	Terry	R	NE	2.938518	0.221608	3.241098	1.634095	1.57211	1.770234	0.579736	3.827924	0.117489	-1.985032
831	Thompson	D	CA	-3.309217	-2.145954	-3.180128	-2.921888	0.227273	-1.490122	0.364111	-3.906657	-2.116443	-3.186240
832	Thompson	D	MS	-4.112594	-2.317165	-4.088317	-2.581136	-0.739711	-1.973035	-2.076774	-4.341539	-1.273037	5.000231
833	Toomey	R	PA	5.623757	-3.300640	4.331141	0.844396	-2.017297	5.576656	3.403225	4.851533	-0.820644	-2.850539
834	Udall	D	CO	-3.575140	-2.224228	-2.223414	-2.980644	0.089037	-1.19398	-1.737209	-3.635854	-0.486333	-3.820396
835	Udall	D	NM	-4.885080	-3.082655	-4.496359	-3.284688	-0.436415	-1.520513	-3.019129	-4.632619	-1.313132	-0.869082
836	Walden	R	OR	2.106481	4.140841	4.237699	3.465394	3.738617	1.421119	2.557407	4.102394	1.073255	1.976896
837	Weiner	D	NY	-5.598063	-3.180160	-4.553721	-2.418828	-0.601842	-2.724764	0.515166	-4.414069	-0.708423	-3.754422
838	Wu	D	OR	-3.013735	-3.919959	-1.960307	-2.329122	-0.696147	-1.45098	-2.722357	-2.612257	-1.068793	-2.440999
839	Isakson	R	GA	4.560283	4.345152	3.767551	1.627496	4.804884	1.779889	0.302308	5.721047	1.99691	1.187199
840	Vitter	R	LA	3.310256	0.951557	2.741601	3.963913	2.50664	1.052051	1.563481	5.725552	0.88572	1.169542
841	Forbes	D	NY	-1.701566	-3.655542	-1.623395	0.984364	-0.681321	-0.713864	-3.114341	-1.692429	0.360159	0.781208
842	Chenoweth-Hage	R	ID	3.852858	-3.478216	11.475089	1.903432	-8.782299	6.200554	-1.92402	3.322961	-1.285849	2.220206
843	Baca	D	CA	-3.652742	-0.848136	-2.968824	-2.5254	0.748835	-2.719215	-1.605347	-4.113421	-1.036049	4.734942
844	Goode	I	VA	4.687771	-3.505960	2.823816	-0.22634	-2.791183	3.591418	-3.511167	5.252099	-0.114666	2.772730
845	Martinez	R	CA	1.667411	1.812946	1.40338	1.282289	-0.951814	-0.254117	2.111189	2.489231	2.501205	0.682394
846	Akin	R	MO	5.956902	-1.173342	5.702249	2.184008	-1.043185	5.12918	2.059948	6.090961	2.67672	0.704541
847	Barrett	D	WI	-4.279288	-4.034485	-2.609188	-4.655819	-1.625197	-1.258949	-1.264302	-2.838875	-1.206201	-3.479384
848	Brown	R	SC	3.716772	5.121978	3.396123	3.685959	2.326308	1.468163	1.550855	4.767132	1.84523	2.592786
849	Cantor	R	VA	5.352232	4.774367	4.133669	3.777541	1.778757	2.359691	4.920487	6.755795	2.311603	-1.783476
850	Capito	R	WV	2.151387	1.753336	1.871243	2.57084	4.756513	0.479867	0.407198	2.600731	0.878403	3.436336
851	Carson	D	IN	-4.297340	-2.471865	-3.343871	-1.913675	-0.231797	-2.841044	-2.880583	-5.036324	-1.885595	0.133168
852	Carson	D	OK	-1.309539	-1.020655	-0.751747	-1.542715	3.027275	-1.954704	-0.610503	-1.318316	-1.867052	-0.210856
853	Crenshaw	R	FL	3.578519	4.073748	3.837112	3.761291	4.653798	0.564247	1.594699	4.536468	1.711097	1.182443
854	Culberson	R	TX	5.948420	0.190258	4.481102	2.524736	-0.946609	5.167243	2.002052	6.384222	0.778275	1.864101
855	Davis	D	CA	-3.954068	-1.053073	-3.327966	-1.839389	2.278739	-3.268609	-0.106179	-4.252132	-1.176467	-6.060498
856	Davis, Jo Ann	R	VA	3.601753	-1.322921	2.45023	1.761747	-2.237058	3.80861	0.084549	2.920210	0.872676	4.807252
857	Davis, Thomas M.	R	VA	0.194525	0.392805	0.624715	0.708924	0.418968	-1.38373	0.366371	-0.128768	-0.5273	0.310898
858	Ferguson	R	NJ	2.467269	1.303369	1.556373	3.831372	2.94363	0.612655	1.26652	2.484828	2.429002	-3.206610
859	Flake	R	AZ	11.477088	-6.523364	5.773199	-0.170204	-10.263232	14.594843	7.636325	6.194959	0.171953	-11.532156
860	Frank	D	MA	-6.086786	-6.250786	-4.523562	-5.177035	-2.868139	-2.932953	-1.129165	-6.665228	-3.104555	-3.342518
861	Graves	R	MO	3.113118	1.204008	3.489526	2.555614	1.649695	2.936523	-0.660616	4.208111	1.232321	1.576659
862	Grucci	R	NY	2.657381	0.437819	1.567197	3.356019	3.264227	0.218924	0.439335	2.140432	2.108957	0.405492
863	Hart	R	PA	4.028017	1.863267	3.256983	4.51779	2.829299	1.239906	0.66891	3.853774	1.379618	1.376315
864	Hill	D	IN	-0.630687	-1.921843	-0.317798	-0.82107	-0.26542	-0.763212	-1.327985	-0.848789	-0.580004	-4.407298
865	Honda	D	CA	-4.847680	-4.932288	-6.465068	-3.774445	-1.707115	-1.07396	1.32445	-6.587566	-2.384662	-1.651393
866	Israel	D	NY	-3.161163	-1.559854	-2.457518	-1.772392	3.531629	-3.47948	0.471455	-3.784394	-1.747264	-2.348938
867	Issa	R	CA	5.201741	3.165859	3.947917	3.350479	3.174877	3.016936	3.422544	5.141811	3.710758	-4.998645
868	Johnson	R	IL	1.651209	-2.028266	1.956265	0.302566	-1.488573	1.435727	0.621149	1.691324	1.020524	-0.479037
869	Keller	R	FL	3.568506	2.038016	3.051911	3.299326	2.535956	1.435606	0.745719	3.581933	0.274625	0.504350
870	Kennedy	R	MN	3.626608	0.184698	2.846867	2.684288	0.612202	3.321152	2.178779	2.936827	1.777338	-0.646640
871	Kerns	R	IN	6.684149	-2.108542	7.28564	1.504503	-4.496733	5.274549	-0.86779	5.049549	-0.217836	0.189785
872	Kirk	R	IL	1.635901	1.590636	1.689542	3.581296	4.974322	0.22015	2.994088	2.050467	1.920008	-7.294858
873	Langevin	D	RI	-4.199832	-1.440646	-2.846039	-2.935218	2.891147	-3.577852	-4.284021	-4.135393	-2.425127	1.366318
874	Larsen	D	WA	-2.735522	-0.123868	-3.165756	-1.68559	3.104218	-4.115588	-0.072041	-3.228153	-2.059088	-3.518498
875	Larson	D	CT	-5.406121	-2.447633	-3.591513	-2.385842	0.599259	-4.265671	0.224807	-4.699562	-2.01455	-0.193521
876	Matheson	D	UT	-1.029227	0.252442	-0.904248	-0.977316	3.65588	-1.042707	-1.216583	-1.040094	-0.445371	0.816195
877	McCollum	D	MN	-3.491397	-2.208263	-4.400206	-2.464653	-2.428439	-2.433408	-2.213002	-4.940399	-3.391265	-1.755420
878	Osborne	R	NE	2.516928	4.089720	3.361541	1.99436	2.596583	0.23322	0.488706	3.114041	0.644339	-0.221762
879	Otter	R	ID	3.673091	-1.184343	4.387303	0.847631	-4.690177	4.77689	1.690634	2.888290	0.705445	0.710541
880	Pence	R	IN	6.944177	-0.525887	4.411019	3.240093	-1.577885	4.929768	5.110079	5.824539	1.325925	-1.678921
881	Platts	R	PA	1.725776	0.524295	2.324918	1.552126	1.540515	1.785492	-0.121663	2.124200	0.295431	-0.916827
882	Putnam	R	FL	3.694683	5.207823	3.832859	1.882874	2.889259	2.105227	1.641529	4.323739	1.887307	1.849589
883	Rehberg	R	MT	3.269550	1.161302	2.612914	2.78299	1.207461	2.011401	1.024812	3.581348	2.149022	3.751401
884	Rogers	R	KY	3.750897	3.143591	3.415982	3.669266	4.090893	0.81718	-0.550841	4.382876	1.489505	4.300397
885	Rogers	R	MI	2.975458	2.455799	3.078313	3.705455	1.84998	1.984037	1.395477	3.606606	0.943093	4.312728
886	Ross	D	AR	-1.906696	-0.885790	-1.87971	-1.625442	3.542265	-1.406384	-3.141553	-2.073185	-1.508196	6.497611
887	Schiff	D	CA	-3.765211	-0.892783	-3.61079	-2.583797	2.888018	-2.578299	-0.159032	-4.629277	-1.024102	-4.394973
888	Schrock	R	VA	5.648114	3.353890	3.86121	2.701346	2.325038	0.475208	1.085915	4.220684	3.297962	1.166529
889	Simmons	R	CT	1.160288	-0.277533	1.389943	1.805967	1.102379	0.67328	4.697773	1.566207	6.28644	-2.003079
890	Solis	D	CA	-5.714818	-3.384765	-4.368891	-4.281558	-1.262267	-2.994371	-1.994964	-6.771893	-2.881106	-1.175204
891	Tiberi	R	OH	2.774307	0.858161	3.111603	3.072496	4.222415	1.558876	1.916975	4.040057	0.730281	1.643079
892	Davis, Tom	R	VA	2.012606	1.590007	2.292127	2.775609	3.654714	0.290764	3.888952	2.960878	0.685976	-1.809214
893	Watkins	R	OK	3.282042	1.341281	2.657513	3.449868	3.042965	0.337706	2.088278	2.260972	1.816018	0.630384
894	Watson	D	CA	-5.410473	-3.447859	-4.248703	-2.946102	-1.744374	-1.275008	-2.3797	-6.055061	-0.910768	1.449573
895	Forbes	R	VA	3.655481	1.147370	3.299137	2.194375	0.812997	2.661953	0.29709	4.178145	0.58442	2.601894
896	Miller, Dan	R	FL	1.074181	1.160837	2.736299	2.977825	2.265121	0.322159	3.768426	2.645991	1.55841	0.303757
897	Lynch	D	MA	-4.458066	-2.700705	-2.653906	-2.326745	0.052409	-2.925828	-3.531867	-3.557771	-3.02628	1.525391
898	Miller, Jeff	R	FL	3.556944	-1.553091	4.510006	2.557069	-2.146536	4.894815	0.469313	5.824781	-0.945144	1.853184
899	Boozman	R	AR	3.460215	3.295096	3.770879	3.465627	2.243713	1.460855	0.098118	4.513453	1.800834	2.936756
900	Wilson	R	NM	2.096071	0.376519	2.219324	1.723075	2.214561	0.633858	3.082068	2.116790	1.671618	0.272113
901	Wilson	R	SC	4.577896	0.194189	3.654096	1.206536	0.552374	1.667343	1.466255	5.310425	3.574072	2.515049
902	Sullivan	R	OK	5.023416	1.852924	4.039799	3.105804	0.445314	3.141996	1.713459	4.916744	1.886058	1.459359
903	Goode	R	VA	3.097750	-1.988078	3.510663	0.974132	-5.663563	4.846486	-0.670168	4.873348	0.05251	0.920803
904	Alexander	D	LA	-2.027270	1.789478	-1.414302	-1.292587	0.359316	-0.495014	-5.479716	-1.455920	-0.336262	1.720888
905	Ballance	D	NC	-4.686531	-3.304937	-2.642789	-1.203651	-2.06517	-1.78404	0.60682	-5.200838	-1.430003	-2.737781
906	Barrett	R	SC	5.049998	-0.814066	4.915703	0.718624	-1.81617	5.000039	3.724035	5.922241	2.936455	3.302546
907	Bartlett	R	MD	4.151210	-0.884971	2.39646	1.078695	-4.758413	4.335311	1.439669	3.646837	0.274799	-0.781475
908	Barton	R	TX	4.525591	-0.715793	4.349035	1.947883	0.836536	2.61075	4.07506	4.287246	2.616084	2.109785
909	Beauprez	R	CO	4.908498	0.684249	3.710737	3.902439	2.913763	2.368037	2.377641	3.985344	2.194775	0.131007
910	Bell	D	TX	-3.871961	-2.096590	-3.079892	-2.017709	1.942229	-1.326506	0.648124	-2.974432	-0.70015	0.166021
911	Bishop	D	GA	-2.166179	1.009331	-2.534394	-1.669152	3.323476	-2.881421	-1.882351	-2.220342	-0.840901	4.727775
912	Bishop	D	NY	-5.100316	0.517634	-2.239878	-2.004567	1.735387	-2.88601	0.256281	-3.153945	-1.606656	-1.977933
913	Bishop	R	UT	4.924952	0.162894	3.144766	1.363289	-1.318913	2.837925	1.92183	4.977460	2.846005	5.639660
914	Blackburn	R	TN	4.915630	1.447773	5.030913	1.738818	-0.864778	4.184397	3.303219	5.570206	2.553798	0.767450
915	Bonner	R	AL	4.821250	3.932329	3.334995	2.43347	2.670071	1.347182	1.179387	4.912000	2.026594	3.534790
916	Bradley	R	NH	2.293509	2.132682	3.293557	1.034894	1.537501	1.590537	1.521027	1.812116	2.492733	-3.120488
917	Brown, Corrine	D	FL	-4.509567	-1.758286	-3.445589	-2.34989	-1.130206	-3.883999	0.327066	-4.029069	-0.694786	2.780716
918	Brown-Waite, Ginny	R	FL	3.183051	2.857321	3.822842	2.232249	0.94707	2.851685	0.479051	2.736210	-0.114427	1.418625
919	Burgess	R	TX	4.215835	-2.468834	4.552445	2.063085	-0.71727	4.5257	1.128949	4.843319	0.986381	0.976338
920	Burns	R	GA	2.797505	2.930788	2.778396	2.137767	0.975111	1.127278	-0.126579	3.072695	2.336146	1.185775
921	Burton	R	IN	4.799227	-0.893809	4.786978	0.690105	0.650819	3.287617	2.897645	5.783047	1.576097	2.302043
922	Cardoza	D	CA	-2.112573	1.192730	-1.621734	-1.782571	1.913649	-2.400573	-1.064416	-2.922310	-0.764686	2.536891
923	Carter	R	TX	6.072745	2.428544	4.577767	2.93391	3.388575	4.169021	2.250283	6.822827	3.963896	0.122056
924	Case	D	HI	-1.889257	-0.693194	-1.280552	-0.563725	1.645727	-2.656847	1.302626	-1.924869	-1.932262	-3.799771
925	Chocola	R	IN	5.726441	1.120203	3.387544	2.646022	1.973309	3.621053	2.238182	4.866032	1.900702	-0.797183
926	Cole	R	OK	3.763872	2.000385	2.31182	2.563867	2.709977	1.627705	1.159581	4.136930	3.211885	2.063166
927	Davis	D	AL	-2.689954	0.726100	-1.857387	-1.874345	2.792991	-2.483097	-0.602744	-2.533102	-2.066166	3.267536
928	Davis	D	TN	-1.322663	1.340797	-1.236383	-1.324427	3.034757	-1.353036	-4.210058	-1.718595	-0.875977	5.877818
929	Deal	R	GA	5.169462	0.489187	5.377899	1.808002	-2.500002	4.47971	1.567223	6.622369	3.957955	1.701763
930	Diaz-Balart, L.	R	FL	2.270650	-0.084582	1.764251	4.337493	1.254264	0.732535	0.681027	2.039528	0.666036	0.366339
931	Diaz-Balart, M.	R	FL	2.820670	0.875684	1.895753	4.872153	1.685439	0.392285	0.270664	2.273381	0.252958	1.691760
932	Dooley	D	CA	-1.886414	0.246233	-1.903522	-1.735568	2.741407	-3.743689	1.285557	-1.694081	0.145993	-0.004217
933	Emanuel	D	IL	-4.460979	-0.390718	-3.833427	-1.610463	1.726092	-5.535543	0.053561	-4.957671	-2.2798	-3.768984
934	Feeney	R	FL	6.089644	0.328571	5.598138	2.125124	-0.638166	4.30631	2.845154	5.230700	1.843741	-0.525169
935	Franks	R	AZ	9.678524	-1.324997	5.007296	0.256837	-3.196463	6.965606	4.415534	6.379008	2.59016	-2.905521
936	Garrett	R	NJ	5.780871	-1.500733	3.939516	0.85755	-3.507179	4.853458	3.535562	4.435944	3.127061	-4.338808
937	Gerlach	R	PA	1.575914	0.384848	1.838529	2.742163	3.069029	0.618621	-0.934684	1.924162	0.636366	-1.046252
938	Gingrey	R	GA	5.560463	0.603316	3.876713	3.242239	-1.633654	4.053956	3.094345	6.510937	3.165728	1.978049
939	Grijalva	D	AZ	-6.118150	-5.362022	-5.198526	-5.044085	-3.366951	-2.473957	-3.669818	-4.584408	-4.394685	-0.626970
940	Hall	D	TX	-0.878777	1.394761	0.20839	-0.676833	3.162903	-1.01847	-1.737015	-0.386243	1.638664	1.430864
941	Harris	R	FL	3.477178	1.437912	4.062168	4.293171	2.184175	2.185435	2.783653	4.072652	3.887453	0.857019
942	Hensarling	R	TX	7.952722	-1.499060	4.32814	2.520803	-2.183691	7.531312	5.615829	5.826848	1.205305	-4.749800
943	Hooley	D	OR	-2.959091	-2.212722	-1.75036	-1.53422	0.017806	-2.2226	-0.709383	-3.591719	0.192084	-0.458735
944	Janklow	R	SD	3.147839	-0.216566	2.407224	2.08309	0.162611	0.998575	0.436544	2.298169	-0.019301	-0.752372
945	Kind	D	WI	-2.322676	-0.340944	-1.872036	-2.176485	-0.634353	-1.627491	0.071593	-2.492049	-1.755672	-5.062936
946	King	R	IA	5.538531	-0.284418	4.595561	0.719983	-1.406522	5.772553	3.184254	5.210371	4.634215	-1.766001
947	Kline	R	MN	4.991209	2.305868	4.357659	4.279058	2.55196	1.151468	1.37487	4.364075	1.803692	0.940527
948	Majette	D	GA	-3.061486	-2.687887	-4.930747	-3.529094	-1.397129	-1.902078	0.987582	-2.783117	-1.123185	-2.039755
949	Marshall	D	GA	-1.371841	0.034212	-1.17748	-1.107301	1.571709	-1.136933	-3.211351	-1.097021	-0.618884	7.198927
950	McCotter	R	MI	2.662470	0.229929	2.583972	1.547893	1.560127	2.172486	-0.50936	2.732469	1.107762	3.849738
951	Michaud	D	ME	-2.546556	-2.429459	-2.044083	-2.298655	-2.432819	-0.86385	-2.625453	-2.188579	-1.299092	0.108292
952	Miller	R	MI	2.510491	0.622269	2.589629	3.86651	1.686388	0.665678	-0.16074	3.240386	1.182723	3.691591
953	Miller	D	NC	-4.516742	-1.759062	-3.452546	-3.112407	2.200158	-3.799375	-0.674263	-4.478710	-1.666589	0.787101
954	Murphy	R	PA	2.725922	1.672701	2.121406	3.436756	1.682183	1.176606	-0.959506	2.967140	2.83044	1.457038
955	Musgrave	R	CO	5.097521	-0.124759	4.898942	2.04958	0.488432	4.989065	1.921272	3.488891	2.145575	-1.139463
956	Neal	D	MA	-4.035641	-1.576188	-4.535204	-3.656263	1.047465	-5.405867	-0.534693	-5.308708	-2.425328	-0.206160
957	Nunes	R	CA	4.567343	1.212730	3.668937	4.892314	1.661458	1.503194	2.738447	5.699495	2.93035	0.080402
958	Pearce	R	NM	4.381469	-0.415259	2.846149	1.765364	2.302307	2.979689	1.783075	4.088070	3.362388	1.664913
959	Porter	R	NV	2.290495	0.807906	1.957221	3.088967	5.098698	0.41306	0.491369	2.036990	0.282578	0.517503
960	Renzi	R	AZ	2.293746	-1.066801	2.632536	1.584544	2.304537	0.544619	1.007261	2.680146	1.676308	1.760509
961	Rogers	R	AL	3.187232	3.704758	2.587016	2.328514	1.454842	1.235422	1.616212	3.839075	1.111711	6.462811
962	Ruppersberger	D	MD	-3.505817	1.665968	-3.34765	-1.700805	3.850513	-4.934246	0.516795	-3.391932	-1.281546	0.172574
963	Ryan	D	OH	-3.517727	-2.011516	-2.793782	-3.655512	-0.559039	-2.621954	-3.887653	-3.587902	-1.640899	2.140477
964	Sánchez, Linda T.	D	CA	-6.811648	-2.156875	-4.842314	-3.589317	-2.057333	-2.498796	-2.180333	-5.536496	-2.995868	0.456784
965	Sanchez, Loretta	D	CA	-3.144452	-2.392836	-4.004484	-2.825152	0.344625	-1.520508	-1.501866	-3.376475	-1.70185	-1.836338
966	Scott	D	GA	-2.683496	-0.397605	-2.519064	-1.713429	3.63007	-1.459539	-0.118191	-3.616385	-0.458109	4.202678
967	Scott	D	VA	-4.566845	-2.662687	-5.752534	-3.118199	-1.973754	-1.273643	-0.247153	-3.830637	-3.037881	-2.168981
968	Turner	R	OH	2.563450	2.735080	2.921444	2.834053	2.664759	0.810144	0.050537	3.709335	2.290358	1.431601
969	Turner	D	TX	-1.815387	0.620680	-1.090451	-1.363398	1.982983	-2.662967	0.723498	-2.151896	-3.929956	2.426605
970	Van Hollen	D	MD	-7.012752	-1.282281	-2.981985	-3.163717	2.580414	-4.79902	1.292621	-5.823330	-1.461239	-3.866196
971	Velázquez	D	NY	-5.048213	-5.139516	-5.845731	-4.638839	-3.126228	-1.584755	-1.625315	-4.895673	-1.568325	1.228024
972	Walden	R	OR	3.485775	0.683015	3.379642	2.734467	5.249036	0.585101	1.767202	3.320258	0.493168	-0.677788
973	Watson	D	CA	-5.325718	-4.735893	-5.980845	-3.812164	-1.792182	-1.933459	-0.232473	-5.279349	-2.876893	-2.226291
974	Watt	D	NC	-5.454502	-3.460874	-5.487937	-3.519474	-2.56493	-2.010896	-1.712125	-4.389482	-2.832014	-2.860225
975	Neugebauer	R	TX	7.200569	-0.497043	4.417462	2.738853	1.163603	4.635654	3.296379	5.957336	5.01053	-1.174693
976	Hall	R	TX	2.019925	0.040108	4.440051	1.762876	2.119288	1.730996	1.303161	5.104692	0.287032	2.536101
977	Chandler	D	KY	-2.157138	0.606405	-1.798192	-1.256276	3.629928	-1.66368	-2.618591	-1.947322	-0.456043	2.136251
978	Herseth	D	SD	-2.059428	1.661951	-1.95599	-1.619865	2.444824	-2.161931	-2.141568	-1.902992	-1.070001	2.235021
979	Butterfield	D	NC	-3.471955	-0.980264	-3.456238	-1.921273	1.089001	-3.65695	-1.958163	-4.547180	-1.213603	0.709851
980	Alexander	R	LA	3.810452	1.859983	3.404816	4.25637	2.130203	1.617137	0.724129	4.150129	0.945136	2.388527
981	Barrow	D	GA	-1.984696	0.798718	-1.113727	-0.35721	3.90524	-0.660076	-2.304306	-1.482443	-1.140548	6.886277
982	Bean	D	IL	-1.588631	0.954850	-1.052817	-0.602211	2.655361	-2.154211	-0.042177	-1.801719	-2.1729	-5.025862
983	Boren	D	OK	-0.892596	1.995274	-0.716204	-0.589233	4.457552	-1.22187	-3.146026	-0.775424	-0.257329	4.427030
984	Boustany	R	LA	3.598677	0.605809	3.192261	2.902545	1.973626	2.167674	1.418229	3.968307	1.607582	-0.097793
985	Carnahan	D	MO	-4.445833	0.526559	-3.196114	-2.32117	2.339846	-3.321963	-0.29673	-4.811846	-1.683877	0.145183
986	Cleaver	D	MO	-4.015092	-2.676478	-4.822984	-3.321177	-1.17313	-2.424158	0.068903	-4.489179	-1.722762	1.678039
987	Cole	R	OK	3.848311	1.667692	2.771872	3.510354	1.537305	1.322971	2.002599	3.534537	3.362247	0.517543
988	Conaway	R	TX	6.270527	0.986648	5.938997	5.345692	0.934467	4.760043	4.608508	6.798056	4.67398	1.096888
989	Costa	D	CA	-1.671448	1.129159	-1.520143	-1.095693	2.905065	-2.051966	-1.515469	-2.044592	-0.499122	1.668114
990	Cuellar	D	TX	-1.818014	2.084402	-1.601279	-0.824187	4.613212	-2.836436	-1.480048	-2.307786	-0.979935	3.131012
991	Davis	R	KY	4.067111	0.986447	3.729866	2.88056	0.949072	3.001286	2.018706	5.020261	1.22594	1.835121
992	Dent	R	PA	1.744092	2.802746	1.77857	2.434929	4.479673	0.429365	0.915218	2.050062	0.838222	-0.578139
993	Drake	R	VA	3.992175	2.218428	3.83603	2.54323	1.948795	1.730566	1.76613	4.248704	0.329835	3.455482
994	English	R	PA	2.398406	0.946748	2.016142	1.595257	3.083949	0.509319	0.539632	2.414461	-0.01905	1.495540
995	Fitzpatrick	R	PA	1.916176	-1.333088	2.643195	2.36176	-1.193022	0.286731	-0.888626	1.627628	0.909374	-2.371236
996	Fortenberry	R	NE	2.437836	1.951735	1.702659	0.841516	3.128142	1.313882	-0.041208	3.078190	1.537299	2.801617
997	Foxx	R	NC	6.641340	0.339988	5.012721	2.237716	-3.881596	6.436311	4.806926	5.587299	3.910345	2.101954
998	Gohmert	R	TX	3.763935	-3.024196	3.974553	0.402425	-3.764742	4.047567	1.052131	4.208868	2.453115	-0.135375
999	Green, Al	D	TX	-4.113755	-1.347301	-4.050712	-2.321027	0.795891	-2.961118	-1.895745	-4.082545	-1.397302	2.425622
1000	Green, Gene	D	TX	-2.756093	-0.955931	-2.529494	-1.754112	1.980152	-1.491113	-2.179918	-3.173863	-0.899126	3.342651
1001	Higgins	D	NY	-3.763424	1.593962	-2.419566	-3.412497	3.626161	-4.221064	-2.765917	-3.926121	-1.434267	0.917594
1002	Inglis	R	SC	4.085297	-0.069733	3.22225	0.865464	-2.729091	3.368032	4.039011	3.845650	2.453673	-0.292426
1003	Jindal	R	LA	3.566861	0.154196	2.646272	2.594683	0.185419	1.707507	-0.70689	3.231501	1.230651	2.294038
1004	Kilpatrick	D	MI	-6.598743	-3.025524	-3.694246	-4.125058	-2.936001	-2.079449	-0.602025	-3.162495	-3.060521	-2.559083
1005	Kuhl	R	NY	2.714809	1.012123	3.150608	2.663971	3.221881	1.39325	0.243314	2.745351	0.974792	1.443161
1006	Lofgren, Zoe	D	CA	-4.223242	-3.753250	-4.496018	-3.696015	-2.873919	-1.56477	-0.123805	-4.189245	-1.769041	-1.753759
1007	Lungren, Daniel E.	R	CA	4.303429	3.070025	3.417647	2.686193	1.151933	1.34984	3.971396	4.770457	1.119675	0.585451
1008	Mack	R	FL	4.670232	-0.521068	3.81167	0.403136	-2.452472	3.66943	3.65263	4.321436	3.779675	0.701964
1009	Marchant	R	TX	6.410937	-0.230263	4.687191	4.094934	-1.119415	4.078328	3.34721	5.928821	2.697018	0.973305
1010	McCarthy	D	NY	-3.956316	-0.555953	-3.010835	-1.227722	1.551195	-2.988922	-0.553226	-2.910559	0.028297	-2.323516
1011	McCaul	R	TX	3.846991	1.365626	3.167532	4.352977	2.26453	1.926328	0.582894	3.947170	2.561463	1.209136
1012	McCollum	D	MN	-4.507321	-2.820710	-4.218003	-3.377548	-1.585818	-2.526039	0.458519	-4.883654	-3.28237	-3.292855
1013	McHenry	R	NC	5.258899	0.833533	4.095022	1.931541	-2.539262	4.618764	2.149854	4.794777	2.427975	1.504008
1014	McMorris	R	WA	4.846444	2.341261	1.778659	1.96526	1.899956	1.756163	0.378586	3.532710	1.441066	1.125528
1015	Melancon	D	LA	-1.166933	0.658164	-1.136847	-1.270391	3.066807	-2.576953	-1.670743	-1.343755	-1.314765	6.414863
1016	Moore	D	KS	-2.367714	-0.003995	-2.59925	-0.743204	3.78843	-2.000989	0.420434	-3.281020	-0.462735	-2.724483
1017	Moore	D	WI	-3.860466	-4.214076	-6.059852	-2.539066	-4.097589	-1.128733	-1.725964	-4.014702	-1.531877	-1.344062
1018	Poe	R	TX	5.668292	-2.346511	2.899786	0.452342	-3.571233	3.797191	3.987887	4.715859	2.853168	1.155317
1019	Price	R	GA	5.417252	-0.779985	4.714852	3.568988	-1.854468	3.496043	3.529394	6.099939	2.484932	-1.815760
1020	Reichert	R	WA	1.571067	1.925841	1.801685	2.251164	3.640293	1.085212	1.953981	1.653444	0.269277	-3.277704
1021	Salazar	D	CO	-1.997286	1.313589	-2.309649	-0.986666	3.954143	-1.481897	-3.19046	-2.937774	-1.67652	2.495475
1022	Schwartz	D	PA	-4.402161	0.068978	-2.899707	-2.279002	1.517189	-3.483698	0.556101	-3.810072	-1.007873	-1.158256
1023	Schwarz	R	MI	2.324648	1.527506	2.432818	2.848122	1.47811	0.070408	-0.293277	1.660052	0.835318	-2.466954
1024	Sodrel	R	IN	6.513789	1.086063	3.066239	2.055881	0.333419	1.777809	0.607968	4.218352	1.541907	-0.195390
1025	Turner	R	OH	2.464964	0.277062	2.061924	2.06547	3.690154	0.899729	1.020971	3.232100	0.356826	4.641170
1026	Wasserman Schultz	D	FL	-5.075926	-0.284220	-3.442679	-2.640115	2.536051	-4.675726	-0.424191	-9.037721	-1.353497	-2.475480
1027	Westmoreland	R	GA	5.360116	-2.542914	6.461294	3.413539	-2.709356	4.792748	2.461304	7.652236	4.082896	-0.978583
1028	Schmidt	R	OH	3.800772	0.252170	3.310183	1.041135	1.643117	2.267288	1.935263	4.784110	1.193996	0.802455
1029	Camp	R	MI	3.836184	0.778757	3.234367	2.710364	0.79158	1.302889	0.996457	3.920168	1.300504	0.625368
1030	McMorris Rodgers	R	WA	3.699649	2.586781	3.318457	4.111826	3.184919	1.939549	0.43555	4.541381	1.884952	2.086375
1031	Sekula Gibbs	R	TX	0.888865	0.130293	3.225354	0.930965	0.283585	1.912144	1.686504	2.091822	0.128475	0.285260
1032	Sires	D	NJ	-3.533426	-0.413845	-2.860666	-2.345254	1.263387	-4.434318	-0.967526	-4.678220	-2.372749	1.026133
1033	Altmire	D	PA	-1.386687	0.574391	-1.256126	-0.234224	4.862248	-1.11698	-4.179049	-1.590576	-0.310355	5.286265
1034	Arcuri	D	NY	-2.552329	3.763181	-1.640446	-2.49542	2.556889	-3.168855	-1.130676	-2.043286	-0.804499	2.297634
1035	Bachmann	R	MN	5.186181	-0.704743	5.134785	0.498521	0.489575	4.004705	2.030538	4.697190	1.141061	0.356488
1036	Boyd	D	FL	-2.145040	2.338852	-1.736944	-1.362476	-0.751889	-2.791717	1.46729	-1.373771	-0.164782	1.314196
